,INSTNM,CITY,STABBR,HCM2,PREDDEG,HIGHDEG,CONTROL,LOCALE,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,SATVRMID,SATMTMID,SATWRMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,CURROPER,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4_POOLED_SUPP,RET_FTL4_POOLED_SUPP,RET_PT4_POOLED_SUPP,RET_PTL4_POOLED_SUPP,PCTFLOAN,UG25ABV,MD_EARN_WNE_P10,GT_25K_P6,GT_28K_P6,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,C150_L4_POOLED_SUPP,C150_4_POOLED_SUPP
41,Northeast Alabama Community College,Rainsville,AL,0,2,2,1,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0174,0.04,0.0,0.0,0.0348,0.0,0.0452,0.0,0.0,0.2974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0296,0.0,0.0,0.0,0.1426,0.0226,0.0,0.0,0.3043,0.0661,0.0,0.0,2007.0,0.8386,0.0204,0.0962,0.004,0.0279,0.0,0.0105,0.0025,0.0,0.4091,1,2645.0,,2645.0,,,,,,,,,,0.49,,0.6202,,0.4553,0.0,0.2267,27900.0,0.44799999999999995,0.408,4000.0,42.524032031427204,0.4630102041,0.2662,
43,Alabama Southern Community College,Monroeville,AL,0,2,2,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0728,0.0,0.0,0.2152,0.0,0.0,0.0,0.0,0.2947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1656,0.0,0.0,0.149,0.1026,0.0,0.0,1085.0,0.5318,0.4313,0.0101,0.0009,0.0138,0.0,0.0055,0.0,0.0065,0.27,1,3633.0,,3419.0,3757.0,4971.0,9756.0,,,,,,,0.5227,,0.6232,,0.3457,0.0,0.1587,25500.0,0.371,0.337,,,,0.3431,
45,Reid State Technical College,Evergreen,AL,0,1,2,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0063,0.1006,0.0,0.0,0.0,0.0,0.0629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1069,0.1195,0.1447,0.0,0.3962,0.0629,0.0,0.0,372.0,0.4113,0.5591,0.0027,0.0,0.0134,0.0,0.0108,0.0,0.0027,0.4489,1,4033.0,,4033.0,,,,,,,,,,0.5131,,0.4667,,0.4595,0.0,0.3538,22000.0,0.364,0.353,,,,0.4066,
46,Bishop State Community College,Mobile,AL,0,1,2,1,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0051,0.0187,0.0492,0.0,0.0,0.0594,0.0,0.0509,0.0,0.0,0.1324,0.0,0.0,0.0,0.0,0.0611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153,0.017,0.1562,0.2428,0.0,0.1766,0.0153,0.0,0.0,2632.0,0.2447,0.6573,0.0167,0.0175,0.0091,0.0004,0.0205,0.03,0.0038,0.4084,1,5085.0,,5085.0,,,,,,,,,,0.5744,,0.4228,,0.2295,0.0,0.3661,22800.0,0.317,0.301,,,,0.1328,
49,Shelton State Community College,Tuscaloosa,AL,0,2,2,1,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546,0.0,0.0,0.0561,0.0,0.0243,0.0,0.0,0.2671,0.0,0.0,0.0,0.0,0.0,0.0061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303,0.1608,0.0395,0.0,0.0015,0.2398,0.1199,0.0,0.0,4436.0,0.5469,0.3738,0.0018,0.0086,0.0029,0.0009,0.0205,0.0072,0.0374,0.5282,1,6860.0,,6462.0,7365.0,8841.0,9242.0,,,,,,,0.4526,,0.6337,,0.4161,0.0,0.21600000000000003,27100.0,0.414,0.377,,,,0.1311,
50,Snead State Community College,Boaz,AL,0,2,2,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1115,0.0,0.0,0.0,0.0152,0.0,0.0456,0.0,0.0,0.6098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0,0.0,0.0,0.1199,0.0929,0.0,0.0,1987.0,0.7544,0.07400000000000001,0.1082,0.0091,0.0272,0.0015,0.0,0.0141,0.0116,0.3236,1,5556.0,,5498.0,5012.0,6832.0,5997.0,8781.0,,,,,,0.5452,,0.6134,,0.2992,0.2732,0.2341,27800.0,0.423,0.37799999999999995,6000.0,63.786048047140895,0.35307017539999996,0.3127,
51,University of South Alabama,Mobile,AL,0,3,4,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,470.0,560.0,450.0,570.0,440.0,560.0,515.0,510.0,500.0,20.0,23.0,21.0,28.0,18.0,26.0,6.0,8.0,22.0,25.0,22.0,7.0,1011.0,1011.0,0.0,0.0,0.0,0.0,0.0375,0.0,0.0365,0.0,0.109,0.0768,0.0,0.0077,0.0,0.0,0.0163,0.0,0.0,0.0567,0.0053,0.0,0.0552,0.0202,0.0043,0.0,0.0163,0.0,0.0331,0.0255,0.0197,0.0211,0.0,0.0,0.0,0.0,0.0346,0.3007,0.109,0.0144,0.0,11483.0,0.5738,0.2203,0.0295,0.0301,0.0071,0.0011,0.0293,0.0883,0.0205,0.1643,1,14755.0,,11680.0,12852.0,16838.0,19133.0,19451.0,,,,,,0.3944,0.7308,,0.5254,,0.5622,0.1992,37800.0,0.623,0.562,24761.0,263.234389282542,0.46959199380000005,,0.3688
56,H Councill Trenholm State Community College,Montgomery,AL,0,1,2,1,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0248,0.0496,0.0744,0.0,0.0,0.0546,0.0,0.0248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199,0.0496,0.0744,0.196,0.0,0.3772,0.0546,0.0,0.0,1364.0,0.3182,0.6481,0.0154,0.0169,0.0007,0.0,0.0007,0.0,0.0,0.4538,1,6798.0,,6798.0,,,,,,,,,,0.4811,,0.5744,,0.375,0.0,0.3769,23100.0,0.34700000000000003,0.34299999999999997,,,,0.3371,
57,Troy University,Troy,AL,0,3,4,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,455.0,550.0,470.0,610.0,,,503.0,540.0,,18.0,24.0,17.0,25.0,16.0,23.0,,,21.0,21.0,20.0,,992.0,992.0,0.0,0.0008,0.0,0.0,0.0373,0.0,0.0471,0.0,0.0675,0.0,0.0027,0.0086,0.0,0.0,0.0122,0.0945,0.0,0.033,0.0102,0.0,0.0,0.0404,0.0,0.0,0.0035,0.0,0.1361,0.1161,0.0537,0.0683,0.0,0.0,0.0,0.0,0.0129,0.0773,0.1632,0.0145,0.0,13745.0,0.5264,0.3115,0.0357,0.008,0.0059,0.0015,0.0288,0.0452,0.037000000000000005,0.3213,1,11479.0,,11318.0,12747.0,13813.0,13129.0,15144.0,,,,,,0.4096,0.7659999999999999,,0.3762,,0.6116,0.4356,37000.0,0.601,0.5489999999999999,25000.0,265.77520019642003,0.34985318979999996,,0.3496
60,Bevill State Community College,Jasper,AL,0,2,2,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0106,0.0146,0.0,0.0,0.0701,0.0,0.0132,0.0,0.0,0.1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384,0.0317,0.0952,0.1217,0.0,0.3823,0.0251,0.0,0.0,3211.0,0.7979,0.1526,0.024,0.004,0.0031,0.0,0.0069,0.0,0.0115,0.4659,1,7415.0,,7261.0,7526.0,8156.0,7777.0,,,,,,,0.4952,,0.5737,,0.5016,0.0,0.2492,28100.0,0.419,0.402,,,,0.2126,
61,University of Alaska Anchorage,Anchorage,AK,0,3,4,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0081,0.0,0.0027,0.0086,0.0,0.023,0.0108,0.0357,0.0375,0.0628,0.0095,0.0081,0.0041,0.0163,0.1229,0.0,0.0203,0.0072,0.0,0.0221,0.0054,0.0027,0.0,0.0099,0.0113,0.0357,0.0253,0.0158,0.027999999999999997,0.0,0.0235,0.0158,0.0194,0.0172,0.2174,0.1582,0.0145,0.0,11833.0,0.5627,0.0377,0.0852,0.0843,0.0584,0.0077,0.1116,0.0188,0.0336,0.4456,1,12680.0,,9996.0,11696.0,13938.0,16753.0,16873.0,,,,,,0.2205,0.7053,,0.4704,,0.2304,0.4351,45400.0,0.677,0.649,17833.5,189.58808130811403,0.5477396726,,0.2421
63,University of Alaska Fairbanks,Fairbanks,AK,0,3,4,1,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,480.0,600.0,470.0,600.0,450.0,570.0,540.0,535.0,510.0,19.0,26.0,17.0,25.0,18.0,26.0,6.0,8.0,23.0,21.0,22.0,7.0,1060.0,1060.0,0.0,0.0357,0.0,0.0032,0.0222,0.0,0.0214,0.0198,0.0254,0.0674,0.0468,0.0167,0.0056,0.0032,0.0119,0.0738,0.0,0.0436,0.004,0.0,0.0333,0.0,0.0,0.0,0.0206,0.0016,0.0262,0.0817,0.0341,0.0246,0.0182,0.0301,0.0095,0.0008,0.0238,0.1578,0.1308,0.0063,0.0,5152.0,0.4338,0.0221,0.0668,0.0124,0.1376,0.0041,0.0444,0.0113,0.2675,0.3989,1,10248.0,,7163.0,7121.0,12369.0,13803.0,13849.0,,,,,,0.207,0.7532,,0.48100000000000004,,0.2263,0.4638,38700.0,0.595,0.55,15000.0,159.465120117852,0.5472659870000001,,0.2659
64,University of Alaska Southeast,Juneau,AK,0,1,4,1,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0732,0.0,0.0081,0.0,0.0,0.0041,0.0,0.0203,0.002,0.0041,0.0,0.0,0.0,0.0122,0.0813,0.0,0.0305,0.002,0.0,0.063,0.0081,0.0,0.0,0.0,0.0,0.0,0.1484,0.0,0.0366,0.0122,0.0264,0.0183,0.002,0.0163,0.1809,0.25,0.0,0.0,1317.0,0.4624,0.0114,0.0615,0.0402,0.1101,0.0129,0.0676,0.0023,0.2316,0.5619,1,9453.0,,7361.0,8350.0,10185.0,12465.0,13792.0,,,,,,0.1774,0.6039,,0.4194,,0.1806,0.5802,36000.0,0.6,0.575,16000.0,170.096128125709,0.5768645358,,0.2005
66,AVTEC-Alaska's Institute of Technology,Seward,AK,0,1,1,1,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0331,0.0551,0.0,0.0,0.2206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.2169,0.0882,0.0404,0.0,0.1838,0.0993,0.0,0.0,1209.0,0.5012,0.0116,0.0323,0.0124,0.2002,0.0025,0.0538,0.0008,0.1853,0.7965,1,6290.0,,5370.0,,9509.0,,,,,,,,0.0355,,0.9737,,1.0,0.0365,0.3577,35300.0,0.586,0.601,5498.5,58.454597531200704,0.686440678,0.8805,
79,Arizona State University-Tempe,Tempe,AZ,0,3,4,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,500.0,630.0,520.0,650.0,,,565.0,585.0,,22.0,28.0,22.0,28.0,23.0,28.0,,,25.0,25.0,26.0,,1147.0,1136.0,0.0,0.0102,0.0188,0.0056,0.0396,0.0,0.04,0.0,0.0517,0.113,0.0022,0.0112,0.0215,0.0108,0.02,0.0004,0.0,0.0817,0.0101,0.0,0.0636,0.0011,0.0068,0.0,0.0134,0.0,0.0439,0.0,0.0,0.0989,0.0,0.0,0.0,0.0,0.0729,0.0092,0.2454,0.0079,0.0,42224.0,0.5081,0.0384,0.1958,0.071,0.0112,0.0023,0.0401,0.1264,0.0066,0.08199999999999999,1,11572.0,,6598.0,8302.0,14194.0,15564.0,17592.0,,,,,,0.3007,0.8603,,0.3966,,0.4095,0.1231,47700.0,0.728,0.696,20000.0,212.620160157136,0.5848558828,,0.6641
80,Arizona Western College,Yuma,AZ,0,1,2,1,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0063,0.0009,0.0,0.0004,0.0027,0.0004,0.0049,0.004,0.0382,0.0103,0.013000000000000001,0.0018,0.0175,0.0018,0.0027,0.4158,0.0,0.0049,0.0117,0.0,0.0,0.0013,0.0004,0.0,0.0081,0.0,0.0,0.0476,0.0,0.022000000000000002,0.1769,0.0296,0.004,0.0,0.0063,0.1248,0.0409,0.0004,0.0,6511.0,0.1534,0.0237,0.7234,0.0094,0.0108,0.0037,0.0151,0.0232,0.0375,0.6678,1,9215.0,,8739.0,9301.0,11183.0,13604.0,14559.0,,,,,,0.5398,,0.6879,,0.4255,0.0329,0.2976,27700.0,0.406,0.35600000000000004,4925.0,52.3577144386948,0.3570451436,0.1681,
81,University of Arizona,Tucson,AZ,0,3,4,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0192,0.0132,0.0194,0.0089,0.0422,0.0,0.0293,0.0,0.0435,0.0725,0.0019,0.0296,0.0215,0.002,0.0177,0.0007,0.0,0.1042,0.0145,0.0,0.0702,0.005,0.0111,0.0,0.0263,0.0,0.0668,0.0138,0.0121,0.0864,0.0,0.0,0.0,0.0,0.0357,0.0746,0.1471,0.0106,0.0,33402.0,0.5132,0.0389,0.2576,0.0546,0.0117,0.0027,0.0451,0.068,0.0081,0.1303,1,16150.0,,12914.0,14777.0,17715.0,19545.0,20103.0,,,,,,0.3056,0.8043,,0.6336,,0.3986,0.0797,47300.0,0.693,0.675,19000.0,201.989152149279,0.6562777285,,0.6039
83,Central Arizona College,Coolidge,AZ,0,2,2,1,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.006999999999999999,0.0,0.0,0.0,0.0088,0.0009,0.0167,0.0377,0.0167,0.0018,0.0061,0.0,0.0316,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0018,0.0,0.0,0.0018,0.0,0.0,0.0298,0.0,0.0,0.0237,0.0132,0.0254,0.0035,0.0018,0.1807,0.0412,0.0,0.0,4865.0,0.4043,0.0719,0.3081,0.0201,0.0543,0.0058,0.038,0.0051,0.0923,0.644,1,5060.0,,4528.0,3874.0,4512.0,5837.0,6234.0,,,,,,0.4428,,0.5089,,0.3161,0.1469,0.3927,26500.0,0.46299999999999997,0.428,8584.0,91.2565727394429,0.29355488420000003,0.187,
86,Cochise County Community College District,Sierra Vista,AZ,0,2,2,1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.0,0.0,0.0,0.0026,0.0,0.0138,0.0174,0.0245,0.0015,0.0271,0.0,0.0,0.0,0.0046,0.1825,0.0,0.0072,0.0015,0.3865,0.0005,0.0036,0.0,0.0,0.0005,0.0,0.0077,0.0174,0.0026,0.002,0.0097,0.0404,0.0061,0.0026,0.0046,0.2117,0.0189,0.0005,0.0,3764.0,0.3791,0.0499,0.4859,0.0181,0.0058,0.005,0.0303,0.0109,0.0149,0.568,1,5087.0,,4772.0,5748.0,6133.0,4390.0,7440.0,,,,,,0.3676,,0.6316,,0.3955,0.0744,0.4546,28500.0,0.41600000000000004,0.381,6835.5,72.6682552377052,0.4121863799,0.2173,
91,Eastern Arizona College,Thatcher,AZ,0,1,2,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0029,0.0007,0.0,0.0,0.0007,0.0015,0.0074,0.0214,0.0184,0.0,0.0228,0.0007,0.0,0.0,0.0007,0.1363,0.0,0.0015,0.0044,0.0,0.0479,0.0052,0.0,0.0,0.0007,0.0,0.0,0.0103,0.0,0.0037,0.0472,0.2225,0.0118,0.0,0.0155,0.2196,0.196,0.0,0.0,5082.0,0.5988,0.0415,0.2066,0.0085,0.0819,0.0069,0.0112,0.0132,0.0315,0.6126,1,7689.0,,7442.0,7554.0,7893.0,10019.0,,,,,,,0.1802,,0.5443,,0.4553,0.0,0.5712,29200.0,0.446,0.435,,,,0.3019,
94,Glendale Community College,Glendale,AZ,0,1,2,1,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0002,0.0,0.0,0.0036,0.0051,0.0198,0.0,0.0183,0.0,0.0111,0.0022,0.0012,0.0,0.0005,0.5455,0.0,0.0007,0.0,0.0,0.0507,0.0058,0.0,0.0,0.0478,0.0,0.0,0.0244,0.0,0.0,0.0,0.0321,0.0,0.0,0.0077,0.139,0.0844,0.0,0.0,14854.0,0.4077,0.0715,0.375,0.0441,0.0168,0.0034,0.0211,0.0094,0.0511,0.6266,1,6916.0,,5942.0,6764.0,8716.0,10715.0,11244.0,,,,,,0.3365,,0.6481,,0.4253,0.1327,0.3067,34500.0,0.568,0.515,6750.0,71.7593040530335,0.3519480519,0.1541,
97,GateWay Community College,Phoenix,AZ,0,1,2,1,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0161,0.0,0.0019,0.0,0.0149,0.0,0.0,0.0056,0.0,0.214,0.0,0.0,0.0,0.0,0.0068,0.0,0.0,0.0,0.0081,0.0,0.0,0.0,0.0,0.0,0.0664,0.1241,0.018000000000000002,0.0,0.0112,0.4597,0.0533,0.0,0.0,4435.0,0.3247,0.1136,0.4129,0.0345,0.0327,0.002,0.0198,0.0065,0.0532,0.7148,1,7416.0,,6945.0,7269.0,8255.0,12212.0,12293.0,,,,,,0.3433,,0.5849,,0.3976,0.2047,0.5506,34100.0,0.609,0.586,9182.0,97.61391552814129,0.3201856148,0.1322,
98,Mesa Community College,Mesa,AZ,0,1,2,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0022,0.0007,0.0,0.0,0.0009,0.0042,0.0581,0.0082,0.0171,0.0007,0.013999999999999999,0.0016,0.006,0.0,0.0,0.5161,0.0013,0.0,0.0,0.0,0.0419,0.0038,0.0,0.0,0.0415,0.0013,0.0,0.0326,0.0,0.0016,0.0,0.0051,0.0069,0.0024,0.0237,0.1064,0.102,0.0,0.0,16672.0,0.4722,0.0617,0.2592,0.0403,0.0374,0.0046,0.0256,0.0332,0.0659,0.6471,1,7497.0,,6623.0,7270.0,9178.0,11184.0,11686.0,,,,,,0.3044,,0.617,,0.4017,0.1681,0.3742,36000.0,0.568,0.5379999999999999,7741.5,82.29994849282349,0.33943988210000003,0.1407,
99,Mohave Community College,Kingman,AZ,0,2,2,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0312,0.0435,0.0123,0.0,0.0,0.0,0.0,0.0156,0.0033,0.107,0.0,0.0056,0.0,0.0,0.0078,0.0,0.0,0.0,0.0022,0.0,0.0,0.0145,0.0,0.0379,0.0011,0.0468,0.0691,0.0,0.1817,0.3556,0.0624,0.0022,0.0,2770.0,0.6729,0.0134,0.2296,0.0166,0.0191,0.0083,0.026000000000000002,0.0,0.0141,0.7440000000000001,1,7111.0,,6558.0,7029.0,9105.0,10298.0,,,,,,,0.4094,,0.4831,,0.4266,0.1555,0.4367,27500.0,0.44299999999999995,0.395,12750.0,135.545352100174,0.3657243816,0.1838,
101,Dine College,Tsaile,AZ,0,2,3,1,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0143,0.0,0.0238,0.0,0.0,0.0143,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0952,0.0,0.0238,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095,0.1571,0.0,0.0,0.0,0.0,0.0476,0.2429,0.1667,0.0,0.0,1276.0,0.0047,0.0,0.0008,0.0,0.9922,0.0,0.0008,0.0016,0.0,0.3331,1,10762.0,,10650.0,10752.0,11483.0,12336.0,,,,,,,0.6007,,,,,0.0,0.4725,21000.0,0.276,0.23,,,,,0.1891
102,Northern Arizona University,Flagstaff,AZ,0,3,4,1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0314,0.0,0.0027,0.0495,0.0,0.0069,0.0,0.0931,0.0435,0.0,0.0075,0.0,0.0021,0.0243,0.1056,0.0,0.0655,0.0037,0.0,0.0106,0.0266,0.002,0.0,0.0204,0.0138,0.040999999999999995,0.0005,0.0131,0.0695,0.0,0.0,0.0,0.0,0.0279,0.1336,0.2017,0.0035,0.0,26399.0,0.5808,0.0333,0.2283,0.0192,0.0256,0.0028,0.0566,0.0436,0.0097,0.18600000000000003,1,14664.0,,11907.0,12395.0,14836.0,17411.0,19345.0,,,,,,0.3537,0.7499,,0.5531,,0.4842,0.2156,40100.0,0.6679999999999999,0.634,19500.0,207.30465615320702,0.5577914855,,0.5267
103,Northland Pioneer College,Holbrook,AZ,0,1,2,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0151,0.124,0.0,0.0821,0.0,0.0017,0.0,0.0,0.1072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0268,0.0017,0.0,0.0503,0.0988,0.1977,0.0,0.0,0.1642,0.129,0.0,0.0,1469.0,0.4779,0.0129,0.115,0.0068,0.3295,0.002,0.017,0.0014,0.0374,0.7086,1,6280.0,,5917.0,7313.0,8028.0,,,,,,,,0.2803,,0.4017,,0.25,0.0,0.3572,25200.0,0.355,0.32799999999999996,,,,0.0851,
105,Phoenix College,Phoenix,AZ,0,1,2,1,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0004,0.0,0.0009,0.0098,0.0094,0.0071,0.0,0.0031,0.016,0.0143,0.049,0.0004,0.3779,0.0,0.0,0.0,0.0,0.0374,0.0,0.0,0.0,0.037000000000000005,0.0,0.0,0.0771,0.0,0.0,0.0,0.0,0.0,0.0,0.0321,0.1858,0.1422,0.0,0.0,9423.0,0.223,0.0995,0.5113,0.027999999999999997,0.0261,0.0018,0.0132,0.0089,0.0882,0.698,1,7239.0,,6578.0,7278.0,9296.0,11206.0,9850.0,,,,,,0.4053,,0.6155,,0.4574,0.1982,0.4476,31900.0,0.518,0.465,9521.0,101.21782724280399,0.24582645390000002,0.1564,
107,Pima Community College,Tucson,AZ,0,1,2,1,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0013,0.0007,0.0143,0.0073,0.0211,0.0047,0.0067,0.0035,0.0003,0.0064,0.0,0.5114,0.0,0.0,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0278,0.0069,0.0027,0.0118,0.0937,0.0081,0.0061,0.015,0.1912,0.0553,0.0,0.0,21843.0,0.3881,0.0448,0.4483,0.0273,0.0237,0.0039,0.0358,0.0128,0.0152,0.6577,1,4086.0,,3309.0,4112.0,6031.0,8133.0,8727.0,,,,,,0.3224,,0.6369,,0.4044,0.1126,0.3893,30900.0,0.486,0.451,6500.0,69.10155205106929,0.3578495184,0.1372,
112,Rio Salado College,Tempe,AZ,0,1,2,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0004,0.0,0.0,0.0,0.028999999999999998,0.067,0.0,0.0141,0.0,0.0006,0.0019,0.0041,0.0189,0.0011,0.1084,0.0,0.0,0.0,0.0,0.0068,0.0,0.0,0.0,0.0026,0.0,0.0,0.3868,0.0017,0.0,0.0538,0.0121,0.0134,0.0006,0.0,0.039,0.2376,0.0,0.0,6514.0,0.5295,0.1081,0.2301,0.0246,0.0181,0.0037,0.0229,0.0026,0.0605,0.8274,1,7067.0,,6645.0,6816.0,8615.0,9737.0,10678.0,,,,,,0.1488,,0.3604,,0.2672,0.1237,0.4266,39500.0,0.607,0.5670000000000001,7560.0,80.3704205393975,0.22879943870000002,0.0435,
